"N","XRF","XBART","SRF","SBART","TRF","TBART"
5000,5.91874074403983,40.297935687223,0.0443954958238986,0.449018296980356,47.1615643265797,196.531061383014
10000,3.71059685569595,37.697633718539,0.0303478869839109,2.45440517720183,27.4787950619269,187.411225127346
20000,1.99331071176302,30.2846123165466,0.0309313019125904,0.445717302121372,26.8692464038456,179.115068121519
