"N","XRF","XBART","SRF","SBART","TRF","TBART"
5000,6.2047849546186,89.2332946290937,0.0361312541205424,1.06573339373665,39.2129015054489,241.810602174411
10000,3.7893899012351,47.3721774905568,0.0306107372509307,0.324507499065753,32.0872811824651,196.112975307989
20000,3.54136333001593,23.7497542731433,0.0233630537696263,0.3258872917971,22.2505617202302,190.726471301747
1e+05,1.30086678894651,24.3459545836497,0.0187111897362663,0.163843461482752,16.1352840395422,132.269715804714
