"N","XRF","XBART","SRF","SBART","TRF","TBART"
5000,2711.71455287631,121.883127125129,3131.08705129315,175.878449791126,2514.83906445607,183.957819969372
10000,3195.23963548398,64.7623107012036,3194.20490626238,108.425671319698,3513.10249351081,134.110651933988
20000,1826.94359033895,38.9817804012688,1993.04299567915,80.5335070352977,1852.37299895922,96.1279171209328
1e+05,1238.14579895203,26.702572667931,1571.60657896788,45.4313691458624,1572.89689746624,66.9375399795548
