"N","XRF","XBART","SRF","SBART","TRF","TBART"
5000,2.0873373023016,27.2558180076997,17.9643615736444,1.49479436423719,88.6816298227339,38.1844854465824
10000,10.6785580726791,17.7282646063523,20.0529687975621,1.4221686370532,48.1934120321769,25.5969585805152
20000,1.94030638031392,8.39305947516237,18.4408339524093,1.7708952147457,32.7292344815011,12.409407104509
