"N","XRF","XBART","SRF","SBART","TRF","TBART"
5000,7.46174617367917,35.8892532456186,20.8260383903507,1.18282234109913,31.9160901319003,50.0525548805758
10000,4.3088906022224,16.9948604017231,19.8548166109259,0.908791511844759,41.2730321034725,24.2857896188024
20000,3.08436925602095,6.74057212512128,18.3308499595792,1.39794030850325,32.6507751591214,10.3830252300859
1e+05,2.98847713310375,2.18648659331534,20.7236598638018,1.49810682905892,26.8677977606733,4.07244175663177
