"N","XRF","XBART","SRF","SBART","TRF","TBART"
5000,1.05006362113626,1.41271458396896,0.0644798436586371,0.157671610373792,32.0778776708503,4.96587870796178
10000,1.03575189610705,0.286082692590926,0.0411823610015222,0.131607913689746,15.2156157819099,2.78982610478965
20000,0.352661912289588,0.110110435497199,0.0237902619558633,0.013141787815602,9.80391658151679,1.97726274800284
