"N","XRF","XBART","SRF","SBART","TRF","TBART"
5000,2712.99107392334,121.883127125129,3131.08707296877,175.878449791126,2514.83878111219,183.957819969372
10000,3199.07747944962,64.7623107012036,3194.20507873339,108.425671319698,3513.10242386838,134.110651933988
20000,1826.8754148071,38.9817804012688,1993.04282664138,80.5335070352977,1852.37295326065,96.1279171209328
1e+05,1239.91610358282,26.702572667931,1571.60668091414,45.4313691458624,1572.89686709769,66.9375399795548
