"N","XRF","XBART","SRF","SBART","TRF","TBART"
5000,6.17716805381125,89.2332946290937,0.0361309346657598,1.06573339373665,39.212907696045,241.810602174411
10000,3.78330231038887,47.3721774905568,0.0306109037385842,0.324507499065753,32.0872872441959,196.112975307989
20000,3.5450262215327,23.7497542731433,0.0233629801286402,0.3258872917971,22.250567440266,190.726471301747
1e+05,1.33123463387961,24.3459545836497,0.0187111900668574,0.163843461482752,16.1352822205609,132.269715804714
