"N","XRF","XBART","SRF","SBART","TRF","TBART"
5000,2711.57999030901,121.883127125129,3131.08722703679,175.878449791126,2514.83861327482,183.957819969372
10000,3203.16500605396,64.7623107012036,3194.20524132189,108.425671319698,3513.10252037649,134.110651933988
20000,1827.1359325208,38.9817804012688,1993.04282714247,80.5335070352977,1852.37303437528,96.1279171209328
1e+05,1237.85651281832,26.702572667931,1571.60679730487,45.4313691458624,1572.8971292229,66.9375399795548
