"N","XRF","XBART","SRF","SBART","TRF","TBART"
5000,4.72974314104478,39.619399344118,19.632978577135,0.936556145155677,47.6901260318793,53.5846822792881
10000,10.6814999990333,17.7282646063523,20.0529687975621,1.4221686370532,48.1934120321769,25.5969585805152
20000,1.9302005466342,8.39305947516237,18.4408339524093,1.7708952147457,32.7292344815011,12.409407104509
