"N","XRF","XBART","SRF","SBART","TRF","TBART"
5000,2713.94497516372,121.883127125129,3131.0871514389,175.878449791126,2514.83864767198,183.957819969372
10000,3204.57970625233,64.7623107012036,3194.20519813549,108.425671319698,3513.10229657624,134.110651933988
20000,1827.6241082846,38.9817804012688,1993.04272486316,80.5335070352977,1852.37313556163,96.1279171209328
1e+05,1241.51788667201,26.702572667931,1571.60666531219,45.4313691458624,1572.89703858244,66.9375399795548
