"N","XRF","XBART","SRF","SBART","TRF","TBART"
5000,2713.59786687106,121.883127125129,3131.08717218478,175.878449791126,2514.8387405656,183.957819969372
10000,3206.93670953203,64.7623107012036,3194.20500976636,108.425671319698,3513.10244339564,134.110651933988
20000,1830.99839696881,38.9817804012688,1993.04298880011,80.5335070352977,1852.37307018911,96.1279171209328
1e+05,1237.1313625566,26.702572667931,1571.606742558,45.4313691458624,1572.89705561131,66.9375399795548
