"N","XRF","XBART","SRF","SBART","TRF","TBART"
5000,2717.92060854733,121.883127125129,3131.08717868971,175.878449791126,2514.83888273983,183.957819969372
10000,3204.79538979954,64.7623107012036,3194.20510540338,108.425671319698,3513.10255990699,134.110651933988
20000,1824.42938563602,38.9817804012688,1993.0428880271,80.5335070352977,1852.37309788174,96.1279171209328
1e+05,1239.57831872145,26.702572667931,1571.60690027043,45.4313691458624,1572.89696045767,66.9375399795548
