"N","XRF","XBART","SRF","SBART","TRF","TBART"
5000,7.46984600761408,35.8892532456186,20.8260389456571,1.18282234109913,31.9160898176035,50.0525548805758
10000,4.3068302320691,16.9948604017231,19.8548161011036,0.908791511844759,41.2730232930213,24.2857896188024
20000,3.08038090920726,6.74057212512128,18.3308502639356,1.39794030850325,32.6507828655421,10.3830252300859
1e+05,2.98906020806813,2.18648659331534,20.7236593416201,1.49810682905892,26.8677981441382,4.07244175663177
